Emoji,Embedding
:person_with_veil_medium-light_skin_tone:,"[-0.6452878713607788, -0.678672730922699, 0.18286749720573425, 0.14871148765087128, -0.48586606979370117, -0.30759650468826294, -0.10110381245613098, 0.3893122971057892, -0.40513455867767334, -0.7739505767822266, -0.7019252777099609, -0.9882582426071167, -0.23191207647323608, 0.9903513789176941, -0.9302852153778076, 1.352109432220459, -0.157992884516716, 0.23447847366333008, -0.11828440427780151, 0.030029697343707085, -0.2534831464290619, 0.32738015055656433, -0.9932364821434021, 0.19880719482898712, 0.2161634862422943, 1.0721780061721802, 0.2921428680419922, 1.0853091478347778, 0.04498482123017311, -0.35223591327667236, 0.06937019526958466, -1.0985850095748901, -0.5507491827011108, -0.2803553342819214, -0.43248674273490906, 0.5197957754135132, -0.24984778463840485, 0.8311837315559387, -0.000740865885745734, 0.17782039940357208, -1.1348676681518555, -0.6390132308006287, 0.562193751335144, -0.853208065032959, -0.2152521014213562, -0.502357006072998, 0.7357834577560425, -0.6642085313796997, 0.14130577445030212, 0.050442662090063095]"
:person_raising_hand_dark_skin_tone:,"[1.0478341579437256, -0.929572343826294, -0.059814974665641785, -0.703154981136322, -0.8154188394546509, 0.8718079328536987, 0.03517141565680504, 0.4495300352573395, 1.1917359828948975, 0.5913589596748352, 0.04809127748012543, 0.6929835081100464, 0.31283652782440186, -1.030696988105774, 0.9039297699928284, 0.27672094106674194, -1.2366658449172974, -0.4692988395690918, -0.16275005042552948, -0.3975304067134857, -0.8120387196540833, 1.2307875156402588, 0.9038552045822144, -0.3563692271709442, -1.0176658630371094, -0.9881458878517151, 0.8724585175514221, 0.07812260091304779, -0.6368789672851562, 0.8660266399383545, 0.03638213872909546, 0.4695451855659485, 1.014379620552063, 0.11155640333890915, 0.08889232575893402, 0.16148319840431213, -0.4914499819278717, -0.0018667628755792975, 0.2706948518753052, 0.6857509016990662, 0.07322188466787338, -0.32115426659584045, -0.229609414935112, 0.6043031811714172, -0.48552390933036804, 0.5044187307357788, -0.08335549384355545, -0.5886264443397522, 1.0169683694839478, 0.9153132438659668]"
:construction_worker_medium-light_skin_tone:,"[0.10746653378009796, -0.29481038451194763, 0.18312501907348633, 0.16691386699676514, 0.6422736644744873, 1.0725421905517578, 0.036363039165735245, 0.3462856411933899, -0.08932045102119446, 0.9811931848526001, -1.3535794019699097, -0.0759766474366188, -0.6039341688156128, -0.9723158478736877, 0.19553203880786896, 0.5939309597015381, -0.6684608459472656, -0.45532700419425964, -0.40073955059051514, -0.18819668889045715, -0.46469199657440186, -0.33669760823249817, 0.3920954465866089, -0.7377880811691284, -0.0923648476600647, 0.4824661314487457, -0.3270643353462219, 0.4379526376724243, -1.1026791334152222, 0.6511672139167786, 0.9905201196670532, 0.6077082753181458, -0.6419567465782166, 0.4436414837837219, -0.8245944976806641, -0.7290709614753723, -0.3896731734275818, 0.764508843421936, -0.12700240314006805, 0.521213173866272, -0.7947823405265808, -0.48660144209861755, 0.8088815808296204, 0.2349608987569809, 1.2184436321258545, -0.795975387096405, 1.1448553800582886, -0.7691501379013062, 0.26404866576194763, 0.669624388217926]"
:person_walking_medium_skin_tone:,"[1.174298882484436, -0.43728581070899963, 0.3165351152420044, -0.640059232711792, 0.3255121111869812, 0.711869478225708, -1.4021737575531006, 0.34709256887435913, -1.0221624374389648, -0.31954875588417053, 0.1754670888185501, -0.7822124361991882, 0.08082009851932526, -0.39738598465919495, -0.9937267303466797, -0.3821357488632202, -0.9752211570739746, -0.28462129831314087, 0.03307970240712166, -0.7702379822731018, 0.6021801233291626, -1.2496033906936646, 0.2632271647453308, -0.8149914145469666, 0.8463069200515747, 0.7909428477287292, 0.5670881867408752, 0.06319993734359741, -0.38165339827537537, -0.5342225432395935, -0.2741580903530121, -0.732792854309082, 0.478741854429245, 0.12439946830272675, 0.5459864735603333, -0.9174282550811768, 0.8648546934127808, -0.1651407927274704, 1.1416738033294678, -0.8072214722633362, -0.17976485192775726, -0.024120448157191277, 0.3503211736679077, -0.8856433033943176, 1.2718298435211182, 0.5927569270133972, 0.017823172733187675, -0.6490339636802673, -0.2568965554237366, 0.06610587984323502]"
:input_latin_lowercase:,"[-0.30323442816734314, -0.29829367995262146, -0.6802630424499512, 0.23142501711845398, 1.0307458639144897, 0.2907957136631012, -0.8978970050811768, 0.413772851228714, -0.08103375881910324, -0.2466506063938141, -0.13482117652893066, 0.4006069004535675, -0.07328766584396362, 0.9358804225921631, -0.20447465777397156, 0.7470521330833435, 0.03743421658873558, 0.20576722919940948, -0.10550197958946228, -0.7741236090660095, 0.33827653527259827, -0.038894880563020706, 0.250019907951355, 0.3737824559211731, 0.22345514595508575, -0.10114850848913193, 0.4252103269100189, 0.769157886505127, 0.30880093574523926, -0.8334962725639343, -0.08748788386583328, 0.8516865372657776, -0.04454275220632553, 0.9197251796722412, -0.4591931402683258, 0.09558923542499542, 0.2284724861383438, -0.7402324676513672, -0.2643930912017822, 0.6879559755325317, -0.18735699355602264, -0.47019779682159424, -0.3897477388381958, 0.7516606450080872, 0.03333268687129021, -0.22259913384914398, -0.8057554960250854, 0.46084508299827576, -0.17247958481311798, -0.12994326651096344]"
:person_frowning_medium-dark_skin_tone:,"[-0.9185172915458679, -0.4910587966442108, 0.21422523260116577, 0.49558624625205994, 0.0909784734249115, -1.038879156112671, -0.9828932285308838, 0.23248699307441711, 0.30572792887687683, 0.2711857557296753, 0.011083262041211128, -1.0076005458831787, 0.08394569158554077, -0.7088518738746643, -0.5702764987945557, 0.49237874150276184, 0.025611329823732376, -0.4094862937927246, -0.8358124494552612, -0.7393381595611572, -0.1967046558856964, 0.5220329761505127, 0.23275135457515717, 0.10728555172681808, -0.6067835688591003, -0.4348585605621338, 0.13668330013751984, -1.0177001953125, 0.29851004481315613, 0.09638188779354095, 0.23420943319797516, 0.23150913417339325, -0.6307196021080017, 0.5079222917556763, -0.35969439148902893, -0.2851402163505554, -0.7142378687858582, 0.6140261888504028, 0.8294393420219421, -0.5430029034614563, 0.07993213087320328, 1.0524935722351074, 0.5046560764312744, 0.11845991760492325, 0.11928103119134903, 0.26415491104125977, 0.4900202453136444, 0.27592629194259644, -0.564635694026947, -0.9897352457046509]"
:ear_medium-dark_skin_tone:,"[0.6865100264549255, -1.1495039463043213, -0.846093475818634, 0.9010019898414612, -0.7895854711532593, -0.1402449607849121, -0.058751896023750305, 0.8201244473457336, 0.3880230188369751, -0.08914013206958771, 0.6753022074699402, 0.7900380492210388, 0.20421400666236877, 0.09442361444234848, -0.369014173746109, -0.9786198735237122, 0.4779182970523834, -0.3804708421230316, -1.2684822082519531, -0.3749987483024597, 0.20561715960502625, -0.1039605662226677, -0.8045729994773865, -0.7740381360054016, -1.0250933170318604, 0.22025853395462036, 0.06450154632329941, -0.5403340458869934, 0.6661476492881775, -0.6871222257614136, -1.0421369075775146, 0.08804822713136673, 0.19122819602489471, -0.710944652557373, 0.6095085740089417, -0.2890225946903229, 0.6774160861968994, 0.6676741242408752, 0.3376728296279907, 0.5292686223983765, -0.9936025142669678, 0.109774649143219, 1.196548342704773, -1.114844799041748, 0.4652332067489624, -0.4469222128391266, -0.4577867090702057, 0.28953537344932556, -0.5058843493461609, -0.4364030957221985]"
:bus_stop:,"[-0.711918830871582, 0.167562335729599, 0.27492523193359375, -0.7821376919746399, 0.6118425726890564, -0.3994918167591095, 0.3234076201915741, -1.295939564704895, -0.47045931220054626, -0.06379452347755432, 1.4207816123962402, -0.4747445285320282, -0.8863966464996338, -0.27461209893226624, 0.24020984768867493, 0.5767045617103577, -0.21427127718925476, -0.3090192973613739, 0.47884729504585266, -0.7121325135231018, -1.1681976318359375, 0.14691013097763062, 0.4720781743526459, 0.6714064478874207, 0.07327643036842346, -0.23746322095394135, -0.5112024545669556, -0.18796370923519135, -0.7352472543716431, -0.3057629466056824, -0.11504081636667252, 0.4088410437107086, 0.49648043513298035, -0.3842322826385498, -1.3449219465255737, 0.6046954989433289, -0.7024193406105042, 0.5185868144035339, 0.9125531911849976, 0.19372478127479553, 0.2674224376678467, -0.5496399402618408, 0.7979086637496948, -0.8506388664245605, 0.2616153955459595, -0.9794421195983887, 0.2459280788898468, -0.9651209115982056, 0.17265735566616058, -0.8521898984909058]"
:small_orange_diamond:,"[-0.8504130840301514, -0.17021965980529785, -0.04483998566865921, 0.3043498992919922, 0.4103814661502838, 0.9941492676734924, -0.8929340243339539, -0.10177112370729446, 0.08363692462444305, 0.8692924976348877, 0.20496606826782227, -0.7856764793395996, 0.46558502316474915, 0.5697160363197327, -0.31682685017585754, -0.5604662895202637, 0.4377547800540924, -0.23613384366035461, -0.14629869163036346, -0.24941149353981018, -1.190610408782959, 0.07580497860908508, -0.4705736041069031, 0.11041086912155151, -0.7594935297966003, 0.6342079043388367, -1.3631702661514282, 0.37415340542793274, 0.5011534094810486, -1.142574667930603, 0.6562789678573608, -1.1514779329299927, -0.0792662501335144, 0.6216567754745483, -0.45981472730636597, -0.9169319272041321, -0.956882655620575, 0.34544482827186584, 0.091897152364254, -0.3180440664291382, -0.34806597232818604, 0.19129784405231476, -1.074126958847046, 0.009058849886059761, 0.8638817667961121, -0.0002843023103196174, -1.046759843826294, -0.8378844857215881, 1.2208062410354614, -0.48389559984207153]"
:input_latin_letters:,"[0.25675225257873535, -0.4893395006656647, -1.6165984869003296, -0.5736297369003296, 0.2885647714138031, -1.8306852579116821, 0.49843522906303406, -1.1366233825683594, -0.7754019498825073, 1.465315341949463, 0.13679386675357819, -0.39408761262893677, -0.06706757843494415, 0.8211783170700073, 0.04955935850739479, -0.9043793082237244, -0.24849888682365417, 0.7862937450408936, 1.296944499015808, 0.8164541721343994, 0.36439287662506104, -1.4647696018218994, 1.2421663999557495, -0.11696142703294754, -0.23171575367450714, -1.411550760269165, -0.15173324942588806, 0.7318042516708374, -1.435612440109253, 0.3579440712928772, 0.01300013717263937, 1.75648832321167, 0.7317005395889282, -0.2716829180717468, 0.10293392837047577, 2.0716464519500732, -0.40068545937538147, -0.09802345186471939, 0.5006344318389893, -0.49084630608558655, 1.1751441955566406, 0.45680826902389526, 0.3101979196071625, -0.7203791737556458, 0.03417917713522911, 1.4357656240463257, 0.7251526117324829, 2.150134801864624, 0.20952065289020538, 1.061989665031433]"
:person_biking_medium-light_skin_tone:,"[0.5552684664726257, 1.1081160306930542, -0.444620817899704, -1.0214582681655884, -0.4386976659297943, 0.8210064768791199, -0.865181028842926, 0.35516753792762756, -0.47934022545814514, -0.33318328857421875, 0.920379102230072, -0.48157569766044617, -0.9699959754943848, 0.33806464076042175, 0.023920603096485138, 0.7313653826713562, 0.43069857358932495, -0.05919124186038971, -0.19271905720233917, -0.5564385652542114, 0.03141046687960625, -0.31265097856521606, 0.7905162572860718, 0.053117334842681885, 0.3219905495643616, 0.1766243875026703, 0.288536936044693, 0.8800670504570007, 0.08856648951768875, 0.49884355068206787, -0.8849156498908997, -0.7989113330841064, 0.51466304063797, -0.6923975348472595, 0.8931286334991455, 0.07745681703090668, -0.8109991550445557, -0.2343199998140335, 0.9348319172859192, -0.4394150972366333, -0.5815359950065613, 0.42580559849739075, 0.001451926538720727, -0.4747929573059082, -0.0658157542347908, 1.1481653451919556, 0.296077698469162, -1.2421883344650269, -0.07225369662046432, -0.6252694725990295]"
:waving_hand_dark_skin_tone:,"[-0.16626694798469543, -0.5846080183982849, 0.5444831848144531, 0.5679519176483154, -0.41292643547058105, 0.4178522527217865, 0.3043789267539978, -0.5296860933303833, -0.5596933364868164, -0.633946418762207, -0.28926798701286316, -0.21370671689510345, -0.5614542365074158, 0.06685842573642731, 0.909474790096283, -0.551334023475647, 0.162430539727211, 0.05711027607321739, -0.5308595895767212, 0.41092830896377563, -0.2077985405921936, 0.33362987637519836, 0.19555717706680298, -0.14706666767597198, 0.4803696572780609, 0.9809503555297852, 0.5098986029624939, 0.46438413858413696, -0.32812798023223877, -0.7564376592636108, 0.3383355736732483, -0.5036463141441345, -0.38505247235298157, 0.6520540118217468, -0.6515061259269714, 0.9493089914321899, -0.36194896697998047, -0.8857450485229492, 0.018859276548027992, 0.8171694874763489, 0.37261542677879333, 0.043292853981256485, 0.743322491645813, -0.7020469903945923, 0.08895192295312881, -0.6798837184906006, 1.0835851430892944, -0.30483248829841614, 0.5146281719207764, 0.8571939468383789]"
:flexed_biceps_dark_skin_tone:,"[0.4635368585586548, 0.2872532308101654, -0.6793893575668335, 0.9662845730781555, 1.3624026775360107, 0.14302149415016174, 0.37670281529426575, 0.12531493604183197, -0.9729697108268738, 0.07989455759525299, 0.6060310006141663, -0.20250466465950012, -0.32063305377960205, -0.639058530330658, -0.18372169137001038, 0.6032958030700684, -0.21005217730998993, 0.9109054803848267, -0.454574316740036, -1.3092386722564697, -0.10842026770114899, -1.0261465311050415, -0.052243102341890335, -0.7897272706031799, 0.37204137444496155, 0.8336536288261414, -0.43183064460754395, -1.1865906715393066, -0.2555656135082245, 0.6846256852149963, 1.235584020614624, 0.46484410762786865, 0.3071455657482147, -0.6450290679931641, -1.060039758682251, -0.7531785368919373, -0.8511956334114075, -0.6869021654129028, -0.7149973511695862, 0.6597384214401245, -0.2308799773454666, -0.01619034819304943, -1.0334712266921997, -1.2710462808609009, 0.6480453610420227, -0.019589493051171303, 0.11700758337974548, 0.6319283843040466, -0.04106229543685913, 0.10969728231430054]"
:ear_medium_skin_tone:,"[-0.3996368944644928, 0.9054538011550903, 0.2778247594833374, 0.19982478022575378, 1.0694488286972046, 0.028541194275021553, -0.578267514705658, 1.0962364673614502, -0.2251242697238922, 0.7370411157608032, -0.8873865008354187, -0.3086887300014496, -0.013385643251240253, 0.8636666536331177, 0.23001590371131897, -0.14015914499759674, -0.34633511304855347, 0.9153673648834229, -0.014721168205142021, -0.08528073877096176, -0.28939181566238403, 0.9303162693977356, 0.002229751320555806, -0.8300439119338989, 0.2833664119243622, 0.9088563919067383, -0.8501173853874207, -0.6852113008499146, -0.28561046719551086, 0.22283829748630524, -0.8624193668365479, -0.7111212611198425, -0.6852086782455444, -0.8864876627922058, 0.9012033939361572, -1.0937964916229248, 0.45701146125793457, -0.7835392355918884, 0.4148901402950287, 0.03205995634198189, -0.7140785455703735, 0.544110894203186, -0.1929638385772705, -0.6030265092849731, -0.35651499032974243, -0.37275052070617676, 0.7823885679244995, -0.9336901307106018, -0.4692992568016052, -0.8491384387016296]"
:raised_fist_medium-dark_skin_tone:,"[-0.24327825009822845, 0.06752502173185349, 0.23731251060962677, 0.18075112998485565, 1.2084941864013672, -0.09537284821271896, -0.45189136266708374, 0.2970142960548401, -0.09320618957281113, -0.48090025782585144, 0.011260929517447948, -0.5366748571395874, 0.4089120030403137, -0.00022687426826450974, -0.2097323089838028, 0.2859603464603424, -0.14337262511253357, -0.2741592824459076, -0.4759799838066101, 0.158492773771286, 0.9320259094238281, 0.8380066156387329, 0.7037999629974365, 0.31341031193733215, -0.5083672404289246, 0.4059186577796936, 0.581397294998169, -0.6862826943397522, 0.3834024965763092, 0.4712772071361542, -1.2031949758529663, 0.9003424644470215, 1.0619186162948608, 0.754741370677948, 0.7268359065055847, -0.6889509558677673, 0.008364105597138405, -0.8759043216705322, 0.2420416921377182, -0.6701170802116394, 0.6957947015762329, -0.8934972286224365, 0.7610308527946472, 0.8346193432807922, -1.0316798686981201, -0.746513307094574, 0.0029273994732648134, -0.24020737409591675, 0.720429003238678, 1.1075016260147095]"
:carousel_horse:,"[-1.1834882497787476, 0.11584354192018509, 1.0072786808013916, -0.0005270135588943958, 0.45760491490364075, -0.5604634284973145, -0.1439979374408722, -0.2146315723657608, 0.7238577008247375, 0.9287046194076538, -0.2989496886730194, -0.5503109097480774, 0.7234047055244446, 0.7163722515106201, -1.039573073387146, -0.0733138844370842, 0.33143287897109985, 0.19485390186309814, -0.8036996722221375, 0.8406102657318115, 0.7851294279098511, 0.4540349245071411, -0.48872503638267517, 0.29474660754203796, -0.6050689816474915, 0.02034158445894718, -0.6167182326316833, -0.8092649579048157, -0.29851973056793213, -1.090645432472229, 0.3047339916229248, 0.6983085870742798, 0.2053600549697876, 0.46158620715141296, -0.6672967672348022, -0.42098814249038696, 0.19675269722938538, -1.0936992168426514, -0.5068058371543884, -0.19623921811580658, -0.7480828166007996, 0.1509627401828766, 0.10958890616893768, -0.5022901892662048, 0.9986981749534607, 0.506034255027771, -0.5442912578582764, -0.8408505916595459, 0.714667022228241, -0.6634331345558167]"
:high-speed_train:,"[0.38364526629447937, 0.7981731295585632, 1.3444314002990723, 0.2040785402059555, -1.1823813915252686, 0.7954326868057251, -2.190067768096924, -0.641066312789917, 0.43410658836364746, -0.5960912704467773, 0.07669660449028015, -1.2930266857147217, 1.5234553813934326, 0.3624400794506073, -0.9005733132362366, -0.641088604927063, 0.4482497572898865, -0.8242161273956299, 0.271971195936203, 0.2828805446624756, 0.6411158442497253, -0.26122909784317017, -0.09682904928922653, -0.48147907853126526, 0.2674199044704437, 0.02524840459227562, 0.7067404389381409, 0.7711992263793945, 0.4482452869415283, -0.5135983228683472, 0.962895393371582, -0.8585227131843567, -0.705779492855072, -0.6225242018699646, -0.46147656440734863, -0.7792215347290039, 0.045415863394737244, -0.7664411067962646, 0.2876652777194977, 0.06788987666368484, 1.2609219551086426, -1.0853933095932007, 0.943352460861206, 0.09380059689283371, 0.5370612144470215, -0.460761159658432, -0.1327083557844162, -0.16033124923706055, -0.18574391305446625, -1.0991723537445068]"
:person_frowning_medium_skin_tone:,"[0.6083914041519165, 0.48091399669647217, 0.9545473456382751, 0.24640703201293945, -1.0973907709121704, -0.5706319808959961, -1.2095599174499512, -0.4634169042110443, -0.49415525794029236, -0.41856780648231506, -0.10311303287744522, -0.5636862516403198, -0.5575019717216492, -0.9836797714233398, -0.27714255452156067, 0.9557057023048401, 0.4012618064880371, -0.8973522782325745, 0.44640207290649414, 0.7490395307540894, -0.4700470268726349, -0.6415601372718811, -0.2672300934791565, 0.2540453374385834, 1.1497324705123901, 0.79379802942276, -0.7890941500663757, -0.8079927563667297, -0.8926161527633667, -1.1946083307266235, 0.8446842432022095, -0.8824350833892822, -0.696312665939331, -0.3798118233680725, -0.499815434217453, 0.8116264939308167, -0.45496687293052673, 0.18900643289089203, 0.9272059202194214, 0.45197126269340515, 0.0831860601902008, 0.07931908965110779, -0.5672234296798706, 0.4301225543022156, 0.9020458459854126, 0.6869001388549805, 0.7219508290290833, 0.47474807500839233, 0.6134128570556641, 1.1173204183578491]"
:oncoming_fist_medium-light_skin_tone:,"[-0.4110880196094513, -0.9290390014648438, -0.7088891863822937, 0.6177247762680054, 0.3567517399787903, 0.5947800278663635, 0.1970764547586441, -0.3733517825603485, -1.0099836587905884, 0.2933428883552551, -0.336974173784256, 1.048966884613037, 0.07259546965360641, 0.7719602584838867, 0.5129526853561401, -0.7996147871017456, 0.1697123646736145, 0.3919970691204071, 0.11867640167474747, 0.32744941115379333, 0.9048969745635986, 0.10898173600435257, -0.8440321087837219, 0.09590952843427658, 0.6561301350593567, -0.068891242146492, 0.39757946133613586, 1.5428403615951538, 0.6065448522567749, 0.4015769362449646, 0.5417798757553101, -0.8064058423042297, 0.640145480632782, -0.33636558055877686, -1.7079321146011353, 0.17761406302452087, 0.472025603055954, 1.3415184020996094, -0.31319811940193176, -0.7239087224006653, -0.7192509770393372, -0.7404702305793762, -0.5006099939346313, -0.25411438941955566, -0.9138550162315369, -0.18565022945404053, 0.732064425945282, -1.1844383478164673, -1.1695213317871094, -1.1417051553726196]"
:family_woman_woman_girl_boy:,"[0.7171134352684021, 0.48469778895378113, -0.27620482444763184, -0.8581154942512512, 0.07181955873966217, -0.6469398140907288, -0.5288053750991821, -0.8163547515869141, 0.5332906246185303, 0.519001305103302, 1.135062575340271, -0.12967541813850403, -0.725280225276947, -1.0701501369476318, -0.16316670179367065, 1.1254221200942993, -1.019624948501587, -0.46951234340667725, 0.7153727412223816, -0.9016995429992676, 0.7291129231452942, -0.16995589435100555, 0.39966392517089844, 0.8997659087181091, -0.5008249282836914, 0.15526238083839417, 0.9458730816841125, -0.8382291793823242, 1.0688635110855103, -0.266057550907135, -0.7503949999809265, 0.5961000919342041, 0.570365309715271, 0.7113527059555054, -1.0426650047302246, -0.25943422317504883, 0.11473436653614044, 0.15630491077899933, -0.25625544786453247, 0.606757640838623, -0.41240251064300537, -1.021781325340271, -0.9931835532188416, -0.24877424538135529, 0.870419442653656, -0.6784319281578064, 0.7032289505004883, 0.6163123250007629, -0.6708927154541016, -0.4922488033771515]"
:spiral_shell:,"[0.8105723857879639, -0.6428270936012268, 0.46328604221343994, 1.7453935146331787, -0.6973965764045715, -0.004857607185840607, -0.6518082618713379, 0.5591967701911926, 0.02387038804590702, -0.9915183186531067, 0.577256977558136, -0.3554285168647766, 0.8222318291664124, -0.6584242582321167, 0.5380445718765259, -0.02774604968726635, -0.4607062339782715, -1.187305212020874, -0.020160088315606117, -0.16048021614551544, -0.436206579208374, -0.1281203329563141, 1.4898927211761475, 0.5912312865257263, -1.1043474674224854, 0.8689910173416138, -0.4343889653682709, 1.3369030952453613, 0.7517627477645874, 0.8635623455047607, 1.2515023946762085, -1.3149363994598389, -0.7196204662322998, 1.0190743207931519, -1.0213556289672852, 0.5882937908172607, -0.116374671459198, -0.6934719681739807, -0.5375707745552063, -1.221362829208374, -0.8504671454429626, 1.1604828834533691, -0.3940528929233551, -1.1918178796768188, -0.46865490078926086, -0.25347408652305603, 0.1755402535200119, -0.18565060198307037, 0.1767030954360962, -0.29611948132514954]"
:baby_angel_medium-dark_skin_tone:,"[0.3755457401275635, -0.408968985080719, -0.55862957239151, 0.3299819231033325, -0.2603977620601654, -0.5877766609191895, -0.9473990797996521, -0.13125476241111755, 0.6762908101081848, -0.6644648909568787, 0.4601593017578125, -0.5993573069572449, -0.07366573065519333, -0.17151907086372375, 1.1645491123199463, 0.31541910767555237, -0.02744305692613125, 0.6177302598953247, 1.2344754934310913, -0.6533880829811096, 0.7545645236968994, -0.6260486841201782, 0.24457335472106934, 0.786275327205658, 0.4652620553970337, 0.436668336391449, 1.0157904624938965, 0.5791714787483215, 0.334587424993515, 0.5671128034591675, 0.658973753452301, 1.0343337059020996, 0.19331346452236176, 0.741801381111145, -0.2387859970331192, -0.2165294736623764, 0.04380936548113823, -0.8589696884155273, -0.5382604002952576, 0.44210514426231384, 0.04854883998632431, -0.009918487630784512, 0.8474019765853882, -1.3933786153793335, 0.741936445236206, 0.2447577565908432, -0.1738879680633545, -0.04293720796704292, -0.8054043054580688, -0.17543017864227295]"
:person_taking_bath_medium_skin_tone:,"[-0.3384156823158264, 0.6597319841384888, -0.9199377298355103, 0.7452147603034973, 0.2395748347043991, -0.3266521096229553, -0.7620798945426941, -0.7937051653862, -0.7608250975608826, -0.5435265898704529, 0.6399216055870056, 0.8208926916122437, -0.7942816019058228, 0.6360618472099304, -0.41089311242103577, -0.8411983847618103, -0.3237825632095337, 0.5730249285697937, -0.5083991885185242, -0.5268798470497131, 1.1125849485397339, 0.1982887089252472, 0.3256882429122925, -0.2688464820384979, -0.4646066129207611, 0.2133740484714508, 0.37061870098114014, -0.17451277375221252, 0.7078819274902344, -0.025527285411953926, 0.7957401275634766, 0.01652267575263977, -0.014584461227059364, 0.06152401864528656, -0.7024564743041992, 0.6494584679603577, -0.2983890175819397, 0.3758563995361328, 0.6468386650085449, -0.25826340913772583, -0.9544998407363892, -0.998802900314331, 1.3384250402450562, -0.47472062706947327, -0.9613876342773438, 0.1660871058702469, 0.3819442093372345, 0.796636164188385, 0.6749445796012878, 0.3086773157119751]"
:red_paper_lantern:,"[0.09010431915521622, -0.82685387134552, 0.14228688180446625, 0.05574715510010719, 0.3021896779537201, 0.010637566447257996, 0.26491761207580566, -0.11563385277986526, -0.34162163734436035, -0.257642537355423, -0.5624934434890747, -0.14867538213729858, 0.7109745144844055, -0.036136917769908905, -0.5503019690513611, -0.09975415468215942, 1.1732901334762573, -0.29066455364227295, -0.76412034034729, 0.3491915464401245, -0.7317872643470764, -0.10481012612581253, -0.7714617252349854, -0.9346557855606079, -0.025041181594133377, -1.165440320968628, 0.6969348788261414, 1.1732022762298584, -0.6966904401779175, 1.1377400159835815, 0.9918798804283142, 0.6561152935028076, -1.2505625486373901, -1.0636805295944214, -0.5718907713890076, -0.6527521014213562, -0.6114422082901001, 0.7288132905960083, 0.28613904118537903, 0.31305941939353943, 1.026352047920227, 0.9989103674888611, 0.5307176113128662, 0.5140141844749451, -0.9435498118400574, -0.416159063577652, -0.9341007471084595, -0.9700170755386353, 1.047684669494629, -0.7190610766410828]"
:leopard:,"[-0.5963993072509766, -0.5117944478988647, 0.25693872570991516, 0.05318671464920044, 0.7324478030204773, 0.043452564626932144, -0.7424994111061096, 0.27231475710868835, -0.7650578618049622, 0.5058061480522156, -0.20585209131240845, 0.9051951169967651, -0.4058540165424347, 0.9654644131660461, 0.8195206522941589, -0.658232569694519, 0.4230743646621704, 0.7640148401260376, -0.4579239785671234, 0.5658142566680908, -0.9913292527198792, -0.6405437588691711, 0.4365043640136719, 0.19870500266551971, 0.5493189096450806, -1.0908234119415283, 0.46988701820373535, 1.1629873514175415, 0.6496365666389465, 1.0387765169143677, 0.4046860933303833, 0.7952947020530701, -0.41750383377075195, -0.8335397839546204, 0.46303173899650574, -0.8275003433227539, -0.039490025490522385, 0.6960902810096741, 0.6088556051254272, -0.6053718328475952, 0.09429758042097092, -0.6881144046783447, -0.8965397477149963, -1.05491304397583, -0.16560684144496918, 0.004754545632749796, -0.25427961349487305, -0.7324877977371216, -0.1229512020945549, -0.5946524143218994]"
:person_frowning_medium-light_skin_tone:,"[0.5027179718017578, 1.1768946647644043, 0.28330424427986145, -0.8359463214874268, -0.16170158982276917, -0.6325585246086121, 0.5223042368888855, 0.7555931210517883, 0.4185406267642975, 0.10182684659957886, -0.770695686340332, 0.4572588801383972, 0.6156241297721863, -0.9553843140602112, 0.7151617407798767, -0.3815954327583313, 0.6125620007514954, 0.5420145988464355, -0.7595095634460449, 0.8021971583366394, 0.40388599038124084, 0.923432469367981, -0.8034117221832275, -0.8185853362083435, -0.6705897450447083, 0.24172836542129517, 0.7900863885879517, -0.49532899260520935, 0.20833104848861694, -0.5979163646697998, 0.44353336095809937, -0.5305757522583008, -0.10301278531551361, 0.8903242945671082, -1.1293138265609741, -0.5036482810974121, 0.7995622754096985, -0.010976270772516727, 1.2003651857376099, 0.16425058245658875, 0.8572772145271301, 0.4117555022239685, 0.21197931468486786, 1.1590313911437988, 0.3657255470752716, 0.9753751158714294, -0.5275502800941467, 0.6550132036209106, 0.8683831095695496, -0.4074014127254486]"
:thumbs_up_dark_skin_tone:,"[-0.8536515831947327, -1.1525198221206665, 0.7746567130088806, 0.4933322072029114, 0.3109535872936249, -0.0036699818447232246, 0.14036761224269867, -0.7443395256996155, 0.9106957316398621, 0.6586201190948486, 0.43577051162719727, 0.5495299696922302, -0.6502021551132202, 0.5441637635231018, -0.8758335113525391, 0.8107787370681763, -0.9311992526054382, -0.07559656351804733, 0.3150475025177002, -0.4900009334087372, -0.24556277692317963, 0.6874455809593201, 0.3804548680782318, -0.46279236674308777, 0.057246919721364975, -0.5763059258460999, -0.8728502988815308, 0.17054615914821625, 0.5017220377922058, 0.7469766736030579, -0.36367493867874146, -0.5335880517959595, -0.82662433385849, 1.1773592233657837, -0.5374972224235535, -0.4613955616950989, 0.4672723114490509, -0.21710164844989777, 1.1102534532546997, 0.5752161145210266, -0.4011603891849518, 0.34843429923057556, -0.5518797636032104, 0.9362203478813171, 0.20888836681842804, 0.6711025834083557, -0.1357041746377945, -0.8728594183921814, 0.581535816192627, -0.2428545355796814]"
