Emoji,Embedding
:person_rowing_boat_dark_skin_tone:,"[1.4426581859588623, -0.46962642669677734, -0.49568039178848267, -0.6908340454101562, -0.6768965721130371, -1.1615544557571411, -0.30635085701942444, -0.18766725063323975, -0.652744472026825, 0.9355558753013611, -0.6305171251296997, 0.03594108670949936, 0.4540955424308777, 1.9902474880218506, 0.5715427994728088, -0.579314112663269, -0.26776304841041565, 2.0265612602233887, 1.559814214706421, -1.880922555923462, 1.4496492147445679, 0.9095324873924255, 1.120991587638855, -0.776546835899353, -0.6896839737892151, 1.850200891494751, 1.2361100912094116, 0.3453056216239929, -0.7580502033233643, -0.4067502021789551, -0.860549807548523, -0.12272436916828156, 1.0018854141235352, -0.3571203351020813, 2.080728054046631, 1.590224027633667, -0.872891902923584, 0.35862284898757935, 0.09667330980300903, -0.5821070671081543, -0.9194731116294861, -0.404867947101593, -1.876695990562439, -0.2235090434551239, 0.5326768159866333, -0.5415530800819397, -0.21690595149993896, 1.2370011806488037, -0.9704136848449707, 0.8137205839157104]"
:family_man_woman_girl_girl:,"[0.8878912925720215, -0.9848067760467529, -1.049494743347168, 0.344492644071579, 0.07475700229406357, -1.9290400743484497, -0.3322959840297699, -0.0759548544883728, 1.2164101600646973, 0.3366660177707672, -0.5835094451904297, -0.7552883625030518, 1.3538386821746826, 2.598727226257324, 0.9029356241226196, -0.6231100559234619, -1.8536200523376465, 0.8611237406730652, 0.03654605150222778, -1.7065069675445557, 0.9309118986129761, -0.06518001109361649, -0.7431941032409668, -0.5981534123420715, 0.2985708713531494, 0.708243191242218, 0.9515796899795532, -0.03991372883319855, 0.7783716917037964, -0.3245880603790283, 0.6707262992858887, 0.5234894752502441, 0.9278936982154846, -0.15571017563343048, 0.10645878314971924, 0.03390097618103027, -0.5365380048751831, 0.4546200633049011, -0.25438734889030457, 0.08368039131164551, -0.7989388108253479, 1.2004876136779785, -2.00988507270813, -1.053076982498169, -0.0012800097465515137, -0.6254096627235413, 1.2217828035354614, 0.10862892866134644, -1.015885353088379, 2.3233509063720703]"
:person_mountain_biking_dark_skin_tone:,"[1.1984385251998901, -0.6230419278144836, -0.8117485046386719, -0.23145368695259094, -0.6621776223182678, -0.9318512678146362, 0.8965004682540894, 0.42292657494544983, 1.144352912902832, -0.5287231802940369, -0.8787980079650879, 0.07581669092178345, -0.24350905418395996, 0.661683976650238, 0.31054526567459106, -0.9144360423088074, -1.08662748336792, 2.2712812423706055, 1.2874213457107544, -0.916262149810791, 1.6462490558624268, 0.6250622272491455, -0.7286763787269592, 0.6359541416168213, 0.19031941890716553, 0.9356505870819092, 0.8447142243385315, 1.0613895654678345, -0.551501989364624, 0.8409284949302673, 0.2941972315311432, -0.9613030552864075, 1.9002265930175781, -0.3685005307197571, 0.04876708984375, 1.148442029953003, -0.45085614919662476, -0.15982560813426971, -1.1071604490280151, -1.482107400894165, -0.07697895914316177, 0.510404109954834, -0.4213975667953491, -0.971517026424408, 1.0328929424285889, 0.25514230132102966, 0.44143131375312805, 1.6180869340896606, 0.17891180515289307, 2.136337995529175]"
:customs:,"[0.15344873070716858, 0.34379833936691284, -1.540313720703125, -1.0231280326843262, -1.008514165878296, -1.9191358089447021, -0.19872072339057922, 0.17000174522399902, 0.6444303393363953, -0.09342965483665466, -0.30531373620033264, 0.11425188183784485, 1.058478593826294, 2.3947372436523438, -0.3375847339630127, -0.50333571434021, 0.06139421463012695, 1.4810885190963745, 0.8317240476608276, -0.5206892490386963, -0.47776979207992554, -1.1916371583938599, -0.8369559049606323, 0.09103091061115265, -0.39686551690101624, 1.1597620248794556, 1.366866111755371, 0.7790718078613281, -0.11780932545661926, 0.6327741146087646, 0.7577013373374939, 0.4098004102706909, 0.07541203498840332, -0.5508059859275818, 1.0050469636917114, 0.4010809361934662, 0.3198515772819519, 0.8919574618339539, -1.4646806716918945, -1.1344486474990845, 0.27588343620300293, 1.0244178771972656, -1.0268601179122925, -1.0796318054199219, 0.9056932926177979, -0.8786486387252808, -0.7797839045524597, 1.2399364709854126, 0.7382779717445374, 1.6646764278411865]"
:flexed_biceps_medium-dark_skin_tone:,"[0.39293143153190613, -1.2300907373428345, -0.9131103754043579, -1.0362040996551514, 0.36487913131713867, -1.0023939609527588, 1.0205864906311035, 1.1614818572998047, 1.4672720432281494, 1.2120931148529053, -0.6686034202575684, 0.39687585830688477, 1.2716453075408936, 1.4750111103057861, 1.1931382417678833, -0.9450910687446594, 0.3361636996269226, 0.7118574976921082, 0.7551052570343018, -2.089240550994873, 0.27038320899009705, 0.6016299724578857, 0.516952633857727, 0.5172923803329468, -0.9125639200210571, -0.3749515414237976, 2.280003547668457, -0.2805994749069214, -0.1911645531654358, 0.4785337448120117, 0.6297270059585571, -0.48833346366882324, 1.9254469871520996, -0.9458202719688416, 0.35790032148361206, -0.41878998279571533, -1.0774723291397095, -1.8992228507995605, -1.290532112121582, -1.3472843170166016, -0.9008185863494873, -0.2613828182220459, -0.7717860341072083, -0.7093237638473511, -0.08455753326416016, -1.5313916206359863, 0.9702702760696411, 0.638076663017273, -0.5438926219940186, 1.096743106842041]"
:person_walking_medium-light_skin_tone:,"[1.0942597389221191, 0.13777446746826172, -1.7874844074249268, 0.4167400002479553, 1.0468552112579346, -1.2916791439056396, -1.007602334022522, -0.048748910427093506, -0.22284913063049316, 0.724419891834259, 0.5590529441833496, 0.23547403514385223, 0.8273067474365234, 1.5009976625442505, -1.0038609504699707, -0.8746787905693054, -1.7743816375732422, 1.994879126548767, 1.7110377550125122, -1.830507516860962, 0.9401402473449707, 0.34761354327201843, -1.2793325185775757, -0.2796437442302704, -0.8336876630783081, 1.4798448085784912, 2.0138473510742188, -0.15018725395202637, -0.16118663549423218, -0.7454326152801514, 0.3512769639492035, 0.6308109164237976, 1.0751862525939941, 0.07120388001203537, 0.5629627108573914, 0.8022562265396118, -1.2613706588745117, -0.028392255306243896, -0.2630916237831116, -1.8396565914154053, 0.14589597284793854, 1.1909809112548828, -1.0172545909881592, -1.7119626998901367, 0.624053955078125, -0.9199596643447876, 0.8821240663528442, 1.593686819076538, -0.5918294191360474, 2.2994089126586914]"
:left_luggage:,"[1.4272377490997314, -0.5154932141304016, -2.134514808654785, -0.15197861194610596, -0.07685266435146332, -2.1498446464538574, 0.2610265612602234, -0.19420182704925537, 1.2885355949401855, 1.2556664943695068, 0.34050706028938293, -0.20971788465976715, -0.3211538791656494, 1.0632365942001343, 0.9039840698242188, -0.9615311622619629, -0.4971602261066437, 1.3879380226135254, 1.3172826766967773, -2.497403144836426, 0.2008036971092224, 0.597925066947937, -0.7687555551528931, 0.4475981891155243, -0.32258176803588867, 0.017943084239959717, 0.9648083448410034, 0.5997546911239624, -0.6336315870285034, 0.10778026282787323, 1.0099387168884277, -0.6157373189926147, 1.1293445825576782, 0.5045288801193237, 0.8243247270584106, 1.3812286853790283, 0.6172131896018982, -0.4739153981208801, -1.5382425785064697, -1.359366536140442, -0.1069236546754837, 0.11273720860481262, 0.0048215389251708984, -1.0139714479446411, 0.03547367453575134, -0.7183536291122437, 0.6944496631622314, 0.3059624433517456, 0.15082430839538574, 1.9543832540512085]"
:backhand_index_pointing_down_medium-light_skin_tone:,"[-0.5651956796646118, 0.7420922517776489, -1.1891002655029297, -0.4935559928417206, 0.04700218886137009, -0.8273054361343384, 0.5019499063491821, 0.5598558187484741, 0.038105279207229614, -0.22957253456115723, -1.04723060131073, -0.16537319123744965, 1.4077558517456055, 2.15452241897583, 0.058413103222846985, 0.09725736081600189, -1.5136950016021729, 0.8592946529388428, 1.76978600025177, -2.103482484817505, 1.7673721313476562, 0.1028391495347023, -1.106647253036499, 0.4599371552467346, -1.0565264225006104, -0.0325087308883667, 2.386629104614258, -0.686884880065918, 1.0448784828186035, -0.2325434684753418, 0.40914568305015564, 0.33146852254867554, 1.9948846101760864, -0.7540144920349121, 1.1664905548095703, 0.6132400035858154, -0.3901655077934265, -0.15893909335136414, -0.8735569715499878, -1.7635109424591064, 0.11630401015281677, -0.11257800459861755, -2.1440353393554688, -0.95879065990448, -0.5154877305030823, -0.6083598136901855, 0.0633516013622284, 0.8355557918548584, -0.7066992521286011, 2.098066806793213]"
:videocassette:,"[0.24951887130737305, 0.9751930236816406, -0.4047543406486511, -0.29299136996269226, 0.27237144112586975, -0.5941038131713867, 0.3226110637187958, -0.23001378774642944, -0.3486829400062561, 0.09748256206512451, -0.4728882610797882, -0.8816732168197632, 0.05235743522644043, 1.0749346017837524, 0.4497547149658203, 0.7137189507484436, -0.521639883518219, 2.479504108428955, 0.9263943433761597, -1.1544084548950195, 0.36099159717559814, 0.4690496623516083, -0.2170429825782776, -1.117516279220581, -0.32218271493911743, 1.4330265522003174, 1.5034559965133667, 0.9752860069274902, 0.029682204127311707, -0.8437286615371704, -0.2528932988643646, 0.052538663148880005, 0.9721630811691284, 0.04758793115615845, 1.028753399848938, -0.11129295825958252, -1.8706824779510498, -0.6018462181091309, -0.7062893509864807, -2.075099468231201, -0.6727256774902344, 0.5055873990058899, -2.1170244216918945, -0.6700615882873535, -0.47821491956710815, -0.9162790775299072, -0.4442846179008484, 0.18192839622497559, -0.4475080370903015, 1.6671359539031982]"
:person_wearing_turban_dark_skin_tone:,"[0.8790686130523682, -0.9124484658241272, -0.6464338302612305, -0.24336528778076172, 0.31691110134124756, -1.674519658088684, 1.3578064441680908, 1.2557536363601685, 0.6336163878440857, -0.10951825976371765, 0.6859049797058105, 0.2449951469898224, 1.2363190650939941, 2.078251361846924, 0.4848982095718384, -0.37836170196533203, 0.02411729097366333, 1.7135605812072754, 0.19342905282974243, -1.3634612560272217, -0.4745456576347351, 0.4790268838405609, -0.7281836271286011, 1.0126020908355713, -1.443277359008789, 1.4122954607009888, 1.6187807321548462, 0.5514557361602783, 0.19235926866531372, 0.5610207915306091, 0.7806200385093689, -0.13695600628852844, 0.6274885535240173, -0.6533966660499573, 0.3240070343017578, 0.3519238233566284, -0.2930881381034851, 0.689713180065155, -1.85572350025177, -2.2467288970947266, -0.5623900890350342, 0.7815477848052979, -1.0199311971664429, -0.7802845239639282, -0.30220186710357666, -0.9374508857727051, 0.37632256746292114, 0.9599324464797974, 0.892683207988739, 1.569254994392395]"
:baby_medium_skin_tone:,"[0.826718807220459, 0.4926009774208069, -0.9010624289512634, 0.46463754773139954, -0.1810368001461029, -0.5555053949356079, 1.4517040252685547, 0.5590674877166748, 0.4969753921031952, 0.9236587882041931, -0.38116639852523804, -0.8987141847610474, 0.08164212107658386, 1.1257911920547485, 0.20104506611824036, 0.1573391705751419, -0.752981960773468, 1.4019449949264526, 0.8692299723625183, -0.9406720399856567, 1.7464807033538818, 0.17234167456626892, -0.7611386179924011, -0.5342403054237366, 0.05757546424865723, 1.7505145072937012, 1.361619234085083, -0.29406237602233887, 0.9106767177581787, 0.6364899277687073, -0.3319892883300781, -1.0113580226898193, 1.201887607574463, 0.3650515079498291, 2.3529274463653564, 0.031144559383392334, -1.3666976690292358, -1.183656930923462, -0.3312265872955322, -0.6758300065994263, -0.484727144241333, 1.222334384918213, -0.5212541222572327, -0.3882850110530853, 0.8570213317871094, 0.10969394445419312, 0.23894473910331726, 1.1052429676055908, 0.43140465021133423, 1.411896824836731]"
:baby_angel_light_skin_tone:,"[0.6221703290939331, 0.2195109724998474, -0.9622883796691895, 0.689568042755127, -0.23620516061782837, -0.26888155937194824, 1.2951565980911255, -0.5970412492752075, 0.6846723556518555, 1.3946740627288818, -0.24592864513397217, -0.8062151670455933, 0.5782243609428406, 0.9909573197364807, 0.8994242548942566, 0.19195015728473663, -1.7042040824890137, 2.4266340732574463, 0.9305292367935181, -0.6246464252471924, 1.480143666267395, -0.683020830154419, -0.6294050216674805, -0.8068438172340393, -1.292023777961731, 0.5217298269271851, 1.5336806774139404, 0.6598218679428101, 0.8005218505859375, -0.46417540311813354, -0.07932614535093307, 0.06378692388534546, 0.37405890226364136, -0.4632943868637085, 1.8095911741256714, -0.12276023626327515, -0.04158693552017212, 0.2567453384399414, -0.4600626528263092, -0.22080391645431519, -1.0394939184188843, 1.1042344570159912, -2.12166690826416, 0.10321688652038574, -0.23475700616836548, -1.0941071510314941, 0.9893561601638794, 0.33427897095680237, 0.10918870568275452, 2.135991334915161]"
:black_large_square:,"[-0.04378741979598999, 0.647701621055603, -2.825563430786133, -0.36847439408302307, 1.7462615966796875, -0.6144932508468628, -0.08661219477653503, 0.42662692070007324, 1.2710390090942383, -0.3047516942024231, 0.170217365026474, -0.6878870725631714, 1.7373788356781006, 1.6399917602539062, -0.5228734016418457, -0.5794873237609863, -1.1359832286834717, 1.7553319931030273, 1.3609545230865479, -1.6273502111434937, 0.19202983379364014, 0.11675583571195602, -0.3336556553840637, 1.070302128791809, 0.06972157955169678, 0.6251025199890137, 0.71451336145401, 1.5248446464538574, 1.6282838582992554, 0.6092053055763245, 0.06254687905311584, 0.5754730701446533, 0.3539026379585266, -0.8093279600143433, 1.813706398010254, 0.331089586019516, -1.584214687347412, -1.0358929634094238, -0.9495236873626709, -1.4424896240234375, 1.0080069303512573, 0.19066916406154633, -2.735485553741455, -1.5809266567230225, -0.42821061611175537, -0.7737526893615723, 0.3501214385032654, -0.14567029476165771, -0.7372746467590332, 1.283681869506836]"
:trolleybus:,"[0.2155786007642746, -1.0692739486694336, -0.9700484275817871, -0.32420358061790466, 0.801740288734436, -0.4943937063217163, 0.6374220848083496, -0.3281228542327881, 0.6167362332344055, 0.9402177929878235, -0.4142177700996399, 0.32284241914749146, 0.4671940505504608, 1.0121243000030518, 0.31223952770233154, 0.5166890621185303, 0.4941931366920471, 1.6713323593139648, 1.8635627031326294, -0.8147047162055969, 1.1203219890594482, -0.883987545967102, -0.6370907425880432, 0.12953685224056244, 0.363064169883728, 1.155057430267334, 1.1553161144256592, -0.3019063472747803, 0.2377929538488388, 1.3520087003707886, -0.8150011301040649, -0.6436133980751038, 1.8080425262451172, -0.26221752166748047, 0.705321192741394, 0.7280283570289612, -1.441340446472168, -1.1325833797454834, -1.4323170185089111, -1.4303786754608154, 0.534954845905304, 1.0675487518310547, -2.006314754486084, -0.13521617650985718, 0.7840696573257446, 0.9220174551010132, -0.041317641735076904, 0.5375720262527466, 0.22480297088623047, 1.4010003805160522]"
:person_rowing_boat_medium_skin_tone:,"[0.44356799125671387, 0.29321545362472534, -0.910254716873169, 0.3789680600166321, 0.05262194573879242, -1.6027462482452393, -0.1685977280139923, 1.1044723987579346, -0.4109366536140442, 0.9243850708007812, -0.890313982963562, 0.05289238691329956, 0.42819586396217346, 2.1901283264160156, 0.541748046875, 0.7390384078025818, -1.5048346519470215, 1.813175916671753, 0.3908761739730835, -1.43746817111969, 0.348027765750885, 0.6095225214958191, -0.9093539714813232, -0.14638608694076538, 0.38247692584991455, 0.6142606735229492, 1.4762117862701416, 1.1074941158294678, 1.1392072439193726, -0.7020027041435242, -0.8661506772041321, 0.19664262235164642, 1.3961308002471924, 0.2449963092803955, 0.344815194606781, 0.7918683886528015, -1.1470698118209839, 0.013659030199050903, 0.33707165718078613, -2.03554368019104, -1.172945499420166, 0.7164933681488037, -1.5136383771896362, -0.3070440888404846, 1.3039827346801758, -0.6894352436065674, 1.7543678283691406, -0.17536544799804688, 0.8422291874885559, 1.2458364963531494]"
:baby_angel_medium-light_skin_tone:,"[0.5855112671852112, -0.7403799295425415, -0.9848800897598267, 0.14011026918888092, -0.18589091300964355, -1.3598699569702148, -0.2677057087421417, -0.26936906576156616, 0.5758832693099976, -0.19773101806640625, -0.660452127456665, 0.6342825293540955, -0.35526448488235474, 0.5390682816505432, -0.4625064730644226, -1.0884373188018799, -0.9082390069961548, 2.0437231063842773, 1.9471845626831055, -2.6250362396240234, 1.4422996044158936, 0.8106375932693481, -0.892104983329773, 0.101199209690094, -0.06809848546981812, 1.825305461883545, 1.1805760860443115, 1.1745175123214722, -0.6475206613540649, -0.26630258560180664, 0.06221121922135353, -0.5300670266151428, 1.2461614608764648, 0.44074612855911255, 0.8535938262939453, 1.821372628211975, 0.0024433135986328125, -1.1830437183380127, -0.30671045184135437, -1.3356319665908813, -0.15084536373615265, 1.2358875274658203, -1.863025426864624, -0.7053385376930237, -0.08572661876678467, -1.0241330862045288, 1.3427865505218506, -0.2039320468902588, 0.36209726333618164, 1.9139834642410278]"
:construction_worker_light_skin_tone:,"[-0.5561730861663818, -1.0135176181793213, -1.5472829341888428, -0.8349508047103882, -0.0724947601556778, -1.2136859893798828, -0.537321925163269, -0.2833709716796875, -0.5392999649047852, 0.1673838347196579, -1.0883290767669678, -0.7305049896240234, 1.5472673177719116, 2.1117453575134277, 0.6925621032714844, -1.1489276885986328, 0.06471264362335205, 0.36250150203704834, 0.6300548315048218, -1.7995450496673584, 1.1617136001586914, -0.10757549852132797, -0.9989725351333618, 0.6117965579032898, -1.0644211769104004, 1.0857219696044922, 1.277285099029541, -0.25361648201942444, -0.2615480124950409, -0.5788192749023438, -0.11648503690958023, 0.30209827423095703, 0.5911184549331665, 0.09667132794857025, 0.33515769243240356, 0.14890128374099731, 0.029134154319763184, 0.39132237434387207, -0.9670983552932739, -1.3836873769760132, -0.1012251228094101, 1.2027136087417603, -0.5482718348503113, -0.5572190880775452, 0.6584857702255249, -0.7418303489685059, 1.3138935565948486, 1.0584208965301514, 0.42457306385040283, 1.8695886135101318]"
:ear_dark_skin_tone:,"[0.5418443083763123, 0.21719962358474731, -1.085980772972107, -0.07045489549636841, 1.1099295616149902, -0.1253894567489624, 0.6732839345932007, 0.14425617456436157, 0.2983575463294983, 0.0895313024520874, 0.05185198783874512, 0.0027331262826919556, 1.4190611839294434, 1.6159716844558716, -0.8968073725700378, -0.6499862670898438, -0.5853229761123657, 1.171032428741455, 1.7854645252227783, -1.70131516456604, 1.291198492050171, 1.3315008878707886, -0.9027969837188721, -0.1627475619316101, 0.2778640389442444, 0.5341364741325378, 2.1504199504852295, -0.0069472938776016235, 1.115291953086853, -0.48687225580215454, -0.2259317934513092, 0.1300913542509079, 1.3990120887756348, 1.0483990907669067, 1.2371759414672852, 1.776541829109192, -0.0434412956237793, -0.20602241158485413, -1.4729154109954834, -0.20682764053344727, -0.04307626932859421, 0.22234682738780975, -1.2897952795028687, -1.522098422050476, 0.5154268741607666, 0.16098442673683167, 0.4504450261592865, 1.5917145013809204, 0.44651705026626587, 0.18592524528503418]"
:penguin:,"[1.3922667503356934, -0.2124374657869339, -2.2537643909454346, 0.8297245502471924, -0.10370555520057678, -0.6065723299980164, 0.08497923612594604, -0.6649899482727051, 1.1159099340438843, 0.9600710868835449, -1.036449670791626, 0.38849586248397827, 1.8788743019104004, 0.45076239109039307, 0.7135225534439087, 0.06641186773777008, -0.6997469663619995, 0.4790858030319214, -0.015779495239257812, -1.8330844640731812, 0.35657432675361633, -0.48449864983558655, 0.35023149847984314, -0.38732168078422546, -0.6467289924621582, 0.9348514080047607, 2.7579922676086426, -0.7924231290817261, -0.5038002729415894, 0.8729609847068787, -0.14935967326164246, 0.44459623098373413, 0.41585075855255127, -0.24048514664173126, 0.9414884448051453, 0.8976519107818604, -0.9631946682929993, -1.1682007312774658, -1.1274127960205078, -2.1189045906066895, -0.6566079258918762, 0.5691998600959778, -0.8124271631240845, -1.1844098567962646, -0.24156469106674194, -0.5226338505744934, 1.1818759441375732, 0.08541867136955261, -0.21044160425662994, 1.1293754577636719]"
:old_woman_medium-dark_skin_tone:,"[0.11518210172653198, -1.13022780418396, -2.0798873901367188, 0.6991965770721436, -0.1857663094997406, -1.4330655336380005, 0.9122928380966187, 0.8792756199836731, 1.4933185577392578, 0.8146828413009644, -0.7689146399497986, 0.49034446477890015, 1.4429982900619507, 2.5571112632751465, 0.7886187434196472, -0.9799184799194336, -0.0896538496017456, 1.960932731628418, 1.6798360347747803, -1.8805134296417236, -0.01890099048614502, -0.4451742470264435, 0.4008243978023529, 0.3672821819782257, -0.7159835696220398, 0.9770447015762329, 2.594865083694458, -0.8052644729614258, -0.5612064599990845, 0.5763251781463623, 0.4349430799484253, 0.6003369092941284, 0.23386168479919434, 0.9613280296325684, 1.4287772178649902, 0.5891207456588745, -0.1618393063545227, 0.1819334626197815, -0.4810103178024292, -0.8390421867370605, -1.0266302824020386, 0.6671329736709595, -1.7018388509750366, -0.7957874536514282, -0.40109217166900635, -0.5040411949157715, 1.125894546508789, 0.1047716736793518, -0.5860159397125244, 0.7841174006462097]"
:pig_nose:,"[0.2820858955383301, -1.01216459274292, -1.5442050695419312, 0.0556027814745903, 0.7676101922988892, -0.2540181279182434, -0.12730666995048523, 1.373795986175537, 0.5710142254829407, -0.41898876428604126, -1.0055314302444458, 0.3358560800552368, 0.47786062955856323, 1.9940273761749268, -0.21664826571941376, 0.8306425213813782, -0.8004248142242432, 2.0646791458129883, 0.6743857264518738, -1.6536734104156494, 0.7445645928382874, -0.2234334647655487, -0.056703001260757446, -0.19917766749858856, 0.6797888278961182, 1.1231249570846558, 1.1524142026901245, 0.23437339067459106, -0.7968215942382812, -0.4764346480369568, -0.7302882671356201, 0.11959822475910187, 2.2521748542785645, -0.07864435017108917, 1.8749241828918457, 0.3820003867149353, -0.04488247632980347, 0.2749994397163391, -0.43708258867263794, -1.1784276962280273, 0.5209206342697144, 0.12963436543941498, -2.0842485427856445, -1.0455749034881592, -0.46560269594192505, -0.45525309443473816, 1.5292818546295166, 1.3329302072525024, -0.3190976679325104, 1.633758783340454]"
:heart_decoration:,"[0.2490878850221634, -0.18206676840782166, -0.2560410499572754, 0.2590411305427551, 0.104531429708004, -0.43121328949928284, 0.8141521215438843, 0.07048755884170532, 1.9704256057739258, -1.0064940452575684, -0.5472121238708496, -0.7974255681037903, -0.46615010499954224, 1.1476494073867798, 0.33504021167755127, 1.2348417043685913, 0.3804883360862732, 0.870373547077179, -0.1844913363456726, -2.367276430130005, 0.6799576282501221, 0.14358222484588623, 1.0726529359817505, -1.1056032180786133, 0.4471206068992615, 1.3953430652618408, 2.7547221183776855, -1.13578200340271, -0.7404017448425293, 0.7774646282196045, -0.41205012798309326, -0.46209412813186646, 0.6674445867538452, 0.7978529334068298, 2.7675209045410156, -0.037504494190216064, -1.4731082916259766, 0.13173317909240723, -0.9860915541648865, -0.8572942614555359, -1.1037646532058716, -1.0085780620574951, -1.6762804985046387, -0.41410619020462036, 1.2589092254638672, -0.5814566612243652, 0.8540408611297607, -0.3358646631240845, -0.45753148198127747, 0.7501498460769653]"
:steaming_bowl:,"[-0.771936297416687, 0.5516911745071411, -2.111449956893921, 0.6467989683151245, -1.2470757961273193, -0.46871110796928406, 0.021252036094665527, 0.36131608486175537, 0.5138750076293945, 2.088092565536499, 0.2847404181957245, 1.0738465785980225, 0.5008186101913452, 0.7095363736152649, -0.3506075143814087, 0.5096221566200256, -0.17219188809394836, 1.5167611837387085, 0.42537444829940796, -2.8197484016418457, 1.628103494644165, -0.6667827367782593, -0.23325598239898682, 1.0584582090377808, 0.8163832426071167, 1.5097553730010986, 2.8141565322875977, 0.6662280559539795, -2.029595375061035, -0.5295118093490601, 0.459709107875824, 1.7967156171798706, 0.013167023658752441, 0.1309887170791626, 3.2234175205230713, 0.3573765456676483, -1.5192363262176514, 0.4453091621398926, -2.0214414596557617, -1.949621319770813, -0.6591371297836304, 2.13710618019104, 0.1495574712753296, -2.9484496116638184, 0.4749564230442047, -0.0937580019235611, -0.42347586154937744, -0.573273777961731, -0.6438503265380859, 0.5232908725738525]"
:person_tipping_hand_light_skin_tone:,"[0.35145848989486694, -0.3917749226093292, -0.3652065396308899, 0.0296272411942482, 1.3864052295684814, 0.21608901023864746, -0.6372638940811157, -0.19840657711029053, -0.17070746421813965, -0.394889771938324, 0.04667142033576965, -0.10840116441249847, 1.8849904537200928, 0.7002459764480591, 0.9765573143959045, 0.31236088275909424, -0.0030242204666137695, 1.7674384117126465, 1.108759880065918, -1.5167988538742065, 0.8590056896209717, -0.02427615039050579, -0.8702173233032227, -0.0018733963370323181, -1.9004271030426025, 0.8469653129577637, 0.1766512393951416, 0.1614357829093933, 2.153315782546997, 0.8607722520828247, 0.9499778747558594, 1.6097720861434937, 2.1257448196411133, 1.4687488079071045, 1.9053783416748047, 0.6506317853927612, -1.6249560117721558, -0.290656179189682, -0.2627096176147461, -0.4703419804573059, 0.3304535448551178, 0.195383220911026, -0.9552061557769775, 1.0064868927001953, 1.3608672618865967, 0.7704241275787354, 1.0342568159103394, 0.16090667247772217, -0.2045193761587143, 0.34283435344696045]"
:baby_angel_medium_skin_tone:,"[-0.1913188397884369, -1.1773960590362549, -0.5066163539886475, 0.12440231442451477, 0.6018231511116028, -1.2990405559539795, 1.181452751159668, 0.8162391185760498, 0.03042164444923401, -0.39241284132003784, -0.5391026735305786, 0.8027483224868774, -0.1068887710571289, 0.290647029876709, -0.8154962658882141, -0.33921924233436584, -1.5908206701278687, 2.5053510665893555, 0.29059529304504395, -0.26168906688690186, 1.0554649829864502, 0.6441617012023926, -0.586159884929657, -0.252608060836792, -1.2584319114685059, 1.4034595489501953, 2.452773094177246, 0.4262268841266632, 1.0627309083938599, 0.7784633636474609, 0.35809803009033203, -0.3659922778606415, 0.47866731882095337, -0.02399437129497528, 1.9795570373535156, 0.00901728868484497, -0.25679540634155273, -0.5660259127616882, -1.6251832246780396, -1.4680860042572021, -0.7443243861198425, 0.5544132590293884, -0.937109112739563, 0.03210890293121338, -0.19870370626449585, 0.7968968152999878, 1.8827767372131348, 1.7193200588226318, -0.03698650002479553, 1.7449672222137451]"
:construction_worker_medium-dark_skin_tone:,"[-0.39927938580513, -1.115746259689331, -0.09410226345062256, -1.0732862949371338, -0.7871666550636292, -1.151191234588623, 1.1609503030776978, -0.24901241064071655, 1.5143210887908936, 1.5035223960876465, -1.1194206476211548, 0.06712068617343903, 0.007293701171875, 1.7269234657287598, -0.019834548234939575, 0.07389263808727264, 0.04908430576324463, 2.1789934635162354, 0.9439565539360046, -1.4678174257278442, 1.0446478128433228, 0.14076417684555054, -0.1476256102323532, -0.91849684715271, -1.735131859779358, 0.6155939102172852, 2.02824068069458, -0.0779171884059906, -0.07867401838302612, 0.4873179793357849, 0.25335702300071716, -0.4945208430290222, 1.4610124826431274, -0.3832690715789795, 0.5569067597389221, 1.615156888961792, -1.4389898777008057, 0.244113028049469, -1.815266489982605, -1.1315423250198364, -1.0014617443084717, 0.9133689999580383, -1.7464666366577148, -1.5601348876953125, 0.41069018840789795, 0.4253186881542206, -0.3702988028526306, 1.5847952365875244, 0.472411572933197, 0.7447772026062012]"
:family_man_woman_girl:,"[1.146866798400879, -0.3770366907119751, -1.190805435180664, 0.492546409368515, -0.4333841800689697, -0.5712103843688965, 0.7554968595504761, 0.28441768884658813, -0.1398932933807373, 0.7565014362335205, -0.9285149574279785, -0.42577987909317017, 0.17735475301742554, 1.2765330076217651, 0.6393951773643494, 0.06653128564357758, -1.7997400760650635, 0.03965282440185547, 0.5716938972473145, -2.0376663208007812, 0.27862051129341125, 0.5424875020980835, -0.6904797554016113, 0.18203552067279816, -0.6228084564208984, 0.04728168249130249, 1.7866634130477905, 0.6886365413665771, 1.121673822402954, -0.3990466594696045, 0.7525054812431335, 0.30051130056381226, 0.43785858154296875, -0.48989027738571167, 0.5616104006767273, 0.34491756558418274, -0.06539231538772583, -1.2638309001922607, -1.5585072040557861, -0.9916586875915527, -0.08446262776851654, -0.5018886923789978, -1.181758999824524, -1.8532335758209229, 0.253254234790802, -0.9146105051040649, -0.09475260972976685, 1.4955954551696777, 0.4088091254234314, 0.7834088802337646]"
