Emoji,Embedding
:person_mountain_biking_light_skin_tone:,"[-0.3289451599121094, 0.477759450674057, -0.6728132963180542, 0.40532517433166504, 0.047545336186885834, 0.9657977819442749, -0.431560754776001, -0.3975618779659271, 0.22955556213855743, -0.12386021763086319, -0.5461281538009644, 0.6606907844543457, -0.6012066602706909, 0.2406017780303955, 0.7863523364067078, 0.43397849798202515, -0.4630536437034607, -0.495516836643219, 0.3314526677131653, 0.8776442408561707, -0.08708970248699188, 0.40394994616508484, 0.49389705061912537, 0.7468310594558716, 0.6875714063644409, -0.9542785286903381, -0.8232083916664124, 0.47392699122428894, 0.18112121522426605, 0.19283835589885712, -0.4785184860229492, -0.05940499156713486, 0.7851308584213257, 0.7383494973182678, -0.859198272228241, -0.9315662384033203, -0.9164319038391113, -0.9455709457397461, -0.42583006620407104, -0.1469377726316452, -0.626198410987854, 0.8582214117050171, -0.7037723660469055, 0.2189885526895523, -0.10596395283937454, 0.34336432814598083, -0.6682783961296082, 0.8539962768554688, -0.15457738935947418, 0.8442766666412354]"
:pine_decoration:,"[-0.5476289391517639, 0.07877212762832642, -0.2869279682636261, -0.5951797962188721, 0.4542709290981293, 0.04187541455030441, 0.48551952838897705, -0.47151854634284973, -0.8457107543945312, -0.8903122544288635, -0.5108793377876282, -0.9759690761566162, 0.13751612603664398, 0.7090708613395691, -0.9046153426170349, 0.9538456797599792, 0.9076154232025146, 0.5595468282699585, 0.397555410861969, -0.4766325354576111, 0.2710312604904175, -0.5364834070205688, -0.027511321008205414, 0.7781931161880493, 0.9878352284431458, -0.4187619686126709, -0.6029880046844482, -0.21638286113739014, -0.08997554332017899, 0.8557314276695251, 0.6552673578262329, -0.13391359150409698, -0.15760712325572968, -0.35609355568885803, 0.026778453961014748, -0.3684631288051605, 0.25125887989997864, -0.8174600005149841, 0.7857251167297363, -0.8155999183654785, -0.7357626557350159, 0.9392145872116089, 0.2235327959060669, 0.2593539357185364, 0.8970344662666321, -0.5987262725830078, -0.8205850124359131, -0.15287289023399353, -0.15272291004657745, -0.1597282737493515]"
:ten-thirty:,"[0.9239242076873779, 0.6735389232635498, -0.1965540647506714, -0.8964395523071289, 0.8225568532943726, -0.6341127753257751, 0.951736330986023, 0.8504762649536133, -0.720770001411438, 0.35499250888824463, -0.4121794104576111, 0.7803976535797119, 0.30635151267051697, -0.35019543766975403, -0.4572814404964447, 0.9093812108039856, 0.4249507784843445, -0.1737569123506546, -0.5305795669555664, -0.8307133316993713, 0.1290721744298935, -0.006656873971223831, -0.7090919017791748, 0.31628677248954773, -0.4624450206756592, 0.6341249942779541, -0.7423269152641296, -0.7490352988243103, 0.1763702929019928, -0.14902245998382568, -0.2815314829349518, -0.2850427031517029, 0.3276725709438324, 0.5737232565879822, 0.08838865906000137, 0.7701963782310486, 0.7435388565063477, -0.2054785192012787, 0.1908155083656311, -0.1628740280866623, 0.25173434615135193, 0.8062894940376282, 0.1099243089556694, 0.8144916296005249, 0.49778762459754944, 0.8807821273803711, -0.4795743227005005, -0.004475153982639313, -0.6115386486053467, -0.814990758895874]"
:person_swimming:,"[-0.09391690045595169, 0.04234049841761589, -0.8216061592102051, -0.1442391574382782, -0.2400279939174652, -0.6830338835716248, 0.4539289176464081, -0.27249258756637573, -0.5967096090316772, 0.021376101300120354, 0.025751309469342232, -0.930546224117279, -0.4585019648075104, -0.5544474720954895, 0.21913503110408783, -0.6162242889404297, 0.5519348978996277, -0.4191157817840576, -0.08807787299156189, -0.6620545387268066, 0.57856684923172, -0.17470408976078033, -0.436225026845932, -0.8623729348182678, -0.7409999966621399, -0.009814193472266197, 0.32488250732421875, -0.9797486662864685, 0.17988497018814087, -0.25468242168426514, -0.5376129746437073, 0.15562571585178375, 0.866659939289093, -0.30206093192100525, -0.16195371747016907, -0.17536765336990356, 0.9939473867416382, 0.8249298334121704, 0.007341193500906229, 0.316022664308548, 0.8052093982696533, -0.2001255601644516, 0.3255148231983185, -0.10609865933656693, 0.8602348566055298, -0.14596033096313477, 0.05054359883069992, -0.4318404197692871, 0.6586199998855591, -0.7724818587303162]"
:thumbs_down_medium_skin_tone:,"[0.37469950318336487, -0.6783885359764099, 0.24523185193538666, 0.6506784558296204, 0.768424391746521, 0.6119996309280396, 0.028281942009925842, 0.02837280184030533, 0.7840216159820557, -0.11982186138629913, 0.9446158409118652, -0.5464692115783691, -0.8450334668159485, 0.2335599809885025, 0.002356634009629488, -0.004923332016915083, -0.8775776028633118, -0.5829019546508789, 0.45017510652542114, 0.8682069778442383, -0.3502800762653351, 0.23136550188064575, 0.10722971707582474, -0.8432066440582275, -0.3326827883720398, 0.1767948865890503, 0.018227020278573036, -0.5074973106384277, 0.24036383628845215, 0.2515804171562195, 0.8072648048400879, 0.5962498784065247, -0.8181253671646118, 0.5687094330787659, -0.3502718210220337, 0.07034527510404587, -0.1259743571281433, 0.007682311814278364, -0.7682823538780212, 0.9692526459693909, -0.9219651222229004, 0.3388187885284424, -0.5123555660247803, 0.7239492535591125, 0.8741193413734436, 0.7768592238426208, -0.10659167170524597, 0.6713077425956726, -0.03919749706983566, 0.5290282368659973]"
:ok_hand_medium-dark_skin_tone:,"[0.4603911340236664, 0.08716066926717758, -0.39131852984428406, 0.955633282661438, 0.47505342960357666, 0.23033201694488525, 0.5049541592597961, -0.648155152797699, -0.28130877017974854, -0.6620339155197144, 0.5520304441452026, 0.768003523349762, 0.13586290180683136, -0.301727294921875, 0.3110326826572418, -0.472758412361145, 0.918029248714447, -0.9357907176017761, 0.8252091407775879, 0.9072161316871643, -0.3400219976902008, 0.1988697201013565, -0.7961620688438416, -0.7228201627731323, -0.031442008912563324, -0.4035607576370239, 0.6744179725646973, -0.9357966184616089, 0.008097847923636436, 0.4249100387096405, 0.3099077641963959, 0.23148636519908905, 0.5091198682785034, 0.5266718864440918, 0.6388667821884155, -0.09786714613437653, -0.24570304155349731, 0.3420696556568146, 0.3563806116580963, 0.018929652869701385, -0.9412111043930054, 0.11777979880571365, 0.5198724269866943, -0.02321634255349636, 0.5451861619949341, 0.8250505924224854, -0.16812221705913544, -0.3986506760120392, -0.08963777869939804, 0.06602443754673004]"
:person_frowning_light_skin_tone:,"[0.55780428647995, 0.9178410172462463, -0.3386079967021942, -0.9892743825912476, -0.2260892391204834, -0.7204822301864624, 0.3351038694381714, -0.1884438842535019, 0.016986554488539696, 0.13542726635932922, 0.43270695209503174, -0.7384178042411804, 0.4916963577270508, 0.7754635214805603, 0.08184214681386948, 0.09961681067943573, 0.981351912021637, 0.9266738891601562, -0.10744146257638931, -0.9340711832046509, -0.8317328691482544, 0.412448912858963, 0.494875431060791, 0.528939962387085, 0.35597893595695496, 0.36466237902641296, -0.18292729556560516, 0.3912402093410492, 0.37425094842910767, 0.16752618551254272, 0.7774375677108765, -0.29291826486587524, -0.6006466150283813, -0.1968146115541458, -0.46140873432159424, 0.3762872517108917, -0.23828086256980896, -0.9406054615974426, -0.18626053631305695, -0.7148216962814331, 0.8661418557167053, 0.9464385509490967, 0.1347549855709076, -0.6160410046577454, -0.056793212890625, 0.6572527885437012, -0.28819844126701355, -0.9625841379165649, -0.6215567588806152, -0.2582399249076843]"
:oncoming_bus:,"[-0.8188061118125916, 0.9266360998153687, -0.17780081927776337, -0.02273506112396717, -0.5376394391059875, 0.842471718788147, 0.9761214852333069, 0.45044851303100586, -0.6055097579956055, -0.2160883992910385, -0.5794472098350525, -0.9338029623031616, -0.39161309599876404, -0.772977352142334, 0.870048999786377, -0.7545007467269897, -0.009652969427406788, 0.897643506526947, 0.13723385334014893, 0.9841932654380798, -0.650345504283905, 0.3933238387107849, -0.7959895730018616, -0.5142462253570557, -0.40013962984085083, 0.8610369563102722, -0.8786214590072632, -0.3930625915527344, 0.91334068775177, 0.657105028629303, -0.5136622786521912, 0.15607881546020508, 0.9164900183677673, 0.8942241668701172, 0.22065246105194092, 0.29631781578063965, 0.16051428020000458, 0.8519695401191711, 0.03934920206665993, 0.0616295300424099, 0.2246866524219513, -0.5098549723625183, 0.73061603307724, 0.7968502044677734, -0.5781223177909851, 0.2143397331237793, 0.797619640827179, -0.6580089330673218, -0.7970172762870789, -0.08582822978496552]"
:potable_water:,"[0.15764105319976807, 0.8713167309761047, 0.7992037534713745, -0.5103714466094971, 0.44062551856040955, -0.6205916404724121, 0.7474697232246399, -0.32488396763801575, -0.0111786387860775, -0.8266956806182861, 0.09022961556911469, 0.2667626440525055, 0.31277230381965637, 0.6433876156806946, 0.9678887724876404, 0.6983186602592468, -0.790736973285675, 0.05827026069164276, -0.7001953721046448, 0.4634239971637726, -0.2043505162000656, 0.05218244716525078, -0.1536758989095688, 0.5174711346626282, 0.08709675818681717, -0.5204717516899109, 0.44241219758987427, -0.2702578902244568, 0.6290413737297058, -0.45729193091392517, -0.6757351160049438, 0.6559901833534241, 0.9563599228858948, -0.16673672199249268, 0.8482312560081482, 0.6863154172897339, -0.2724429965019226, -0.8683425188064575, 0.2008294016122818, -0.9615746140480042, -0.9320810437202454, 0.24972252547740936, 0.275610089302063, 0.7045854926109314, 0.04060192033648491, 0.5581640005111694, 0.9619881510734558, 0.6038450002670288, -0.5455395579338074, -0.06309236586093903]"
:police_officer_medium-dark_skin_tone:,"[0.2131752073764801, 0.28519266843795776, 0.5319598913192749, -0.08132404834032059, 0.44502758979797363, 0.6802688837051392, -0.7527705430984497, -0.37418416142463684, -0.42233604192733765, 0.6704503297805786, 0.37720292806625366, 0.9991353750228882, 0.5951769948005676, 0.9901838898658752, 0.9883455634117126, -0.37020301818847656, -0.5965799689292908, -0.5831657648086548, -0.4767149090766907, -0.516345202922821, -0.6652033925056458, -0.49584224820137024, 0.2547926902770996, 0.35634487867355347, -0.5280857086181641, -0.252011775970459, 0.9520605206489563, 0.6860488057136536, 0.19229990243911743, -0.6878615021705627, -0.6313180923461914, -0.7572619915008545, 0.22143691778182983, -0.6010180115699768, -0.5779470205307007, 0.6452682614326477, -0.18324127793312073, 0.9805930852890015, -0.06949909776449203, -0.7681834697723389, 0.9249764680862427, 0.9352852702140808, -0.9889114499092102, -0.46010273694992065, -0.8381664156913757, -0.5313044190406799, -0.7349792122840881, -0.6605059504508972, -0.1469891369342804, -0.20484600961208344]"
:person_gesturing_no_medium-dark_skin_tone:,"[0.7786456942558289, -0.3974512815475464, 0.3162350654602051, 0.6069615483283997, -0.4024706184864044, 0.837699294090271, 0.5534412264823914, 0.21205036342144012, 0.474568635225296, -0.695614218711853, 0.8940429091453552, 0.0020530112087726593, 0.766202986240387, -0.8750514984130859, -0.23507088422775269, 0.5856237411499023, -0.6478731632232666, 0.6273521780967712, 0.8379020094871521, 0.6223947405815125, -0.6964309215545654, -0.8147692680358887, 0.6718094944953918, 0.35832804441452026, -0.9652486443519592, 0.2735106647014618, 0.9271318316459656, -0.7402660250663757, -0.4451752007007599, -0.9996122717857361, -0.10432178527116776, 0.08103536814451218, -0.5807428956031799, 0.3440568745136261, 0.506749153137207, 0.1328909546136856, -0.47924181818962097, -0.412349671125412, 0.680297315120697, -0.8833194375038147, 0.4922771453857422, 0.21521569788455963, -0.6118091344833374, -0.7204441428184509, -0.48219406604766846, 0.16029207408428192, -0.5460638999938965, -0.1794217973947525, 0.9368845820426941, 0.21717952191829681]"
:person_gesturing_ok_dark_skin_tone:,"[-0.7115344405174255, 0.5038265585899353, -0.8729363083839417, 0.2445054054260254, 0.9559794068336487, -0.16129012405872345, -0.8197641968727112, -0.9395288228988647, -0.1368047446012497, 0.6493048667907715, -0.2492116540670395, 0.7831119894981384, 0.14973165094852448, 0.8700916767120361, 0.6452581882476807, 0.773594081401825, 0.28282490372657776, 0.1133241131901741, 0.2854262888431549, -0.5010207891464233, -0.45179063081741333, -0.0033805121202021837, -0.5484265089035034, -0.35284164547920227, -0.01308759767562151, 0.589019238948822, 0.3588743209838867, -0.26546987891197205, 0.3684881627559662, -0.05907534435391426, 0.4290531277656555, -0.8660861253738403, 0.22099199891090393, -0.14364351332187653, 0.7055716514587402, -0.601353645324707, 0.26747456192970276, 0.9223449230194092, 0.9130404591560364, -0.3611602187156677, -0.6524509191513062, -0.9692894816398621, 0.2022792100906372, -0.8530751466751099, -0.14611557126045227, 0.95033860206604, 0.38303226232528687, -0.5228991508483887, 0.16632197797298431, 0.43148472905158997]"
:floppy_disk:,"[0.6676875948905945, -0.49629756808280945, 0.43798187375068665, 0.14889201521873474, -0.602281391620636, -0.09552416950464249, -0.4085945785045624, -0.35181936621665955, 0.8380864262580872, 0.30638864636421204, 0.4284460246562958, -0.23905928432941437, 0.4542843699455261, -0.7364445328712463, -0.7592166066169739, -0.8310854434967041, -0.35521531105041504, -0.5256906747817993, 0.11335037648677826, -0.9427301287651062, -0.5984298586845398, 0.6653091311454773, 0.20418573915958405, -0.7471157312393188, -0.7041771411895752, 0.1225472167134285, -0.6866236925125122, -0.8269621729850769, 0.22848662734031677, -0.5731625556945801, 0.9488505721092224, -0.7587454915046692, 0.6676093935966492, -0.22262786328792572, -0.3374244272708893, -0.12436102330684662, -0.01526143029332161, -0.31588587164878845, 0.36986714601516724, -0.3350249230861664, 0.7126595377922058, -0.4147302210330963, 0.46471351385116577, 0.14851269125938416, -0.995746374130249, -0.9803152680397034, -0.41161882877349854, -0.15644778311252594, 0.5426348447799683, 0.5287076234817505]"
:princess_medium-dark_skin_tone:,"[0.22189442813396454, 0.16110274195671082, -0.3999984562397003, -0.07537901401519775, 0.028193844482302666, -0.024995625019073486, -0.8709335327148438, -0.49824586510658264, -0.5595545768737793, 0.9330459833145142, 0.49682003259658813, 0.3425425887107849, -0.18771691620349884, 0.9111323356628418, -0.8209767937660217, -0.10423804074525833, 0.8499293327331543, -0.3526318371295929, 0.6882582306861877, 0.1860109567642212, -0.2768821716308594, -0.203825443983078, 0.0653524249792099, -0.5316466093063354, -0.16006921231746674, -0.14643126726150513, -0.19932620227336884, -0.7772291302680969, 0.32166117429733276, -0.4508558213710785, -0.8905280232429504, 0.8116899132728577, -0.8760423064231873, 0.15763233602046967, 0.5075700283050537, 0.3961507976055145, -0.05464538186788559, -0.6569955945014954, 0.15896381437778473, 0.8239853382110596, -0.29986658692359924, 0.2505323588848114, -0.37261295318603516, -0.786325991153717, 0.24449042975902557, 0.3217465877532959, 0.5975226163864136, -0.6992554664611816, 0.2561819553375244, 0.4188436269760132]"
:princess_medium_skin_tone:,"[-0.7355536818504333, 0.9553353786468506, 0.5516085028648376, 0.3173486590385437, 0.708599865436554, -0.7414470314979553, -0.273344486951828, -0.11153768748044968, -0.7555079460144043, 0.9945980906486511, -0.7674680352210999, 0.9412095546722412, 0.8548104763031006, -0.27743425965309143, -0.8684178590774536, 0.8440365195274353, -0.5155516862869263, -0.6328031420707703, 0.20263062417507172, 0.026861324906349182, -0.33392658829689026, 0.7649175524711609, 0.6537061333656311, 0.738344132900238, 0.14559385180473328, -0.4721126854419708, -0.21331150829792023, 0.9964234828948975, -0.433798611164093, 0.1932705193758011, 0.2631814777851105, 0.7795240879058838, 0.08868271112442017, -0.9480773210525513, 0.8429406881332397, 0.18881657719612122, -0.646664559841156, 0.5433083772659302, -0.42440760135650635, 0.13373342156410217, 0.7749322652816772, 0.8896066546440125, 0.769963264465332, 0.8676174879074097, 0.38678449392318726, -0.1050054207444191, 0.2890603244304657, -0.20827972888946533, 0.3744633197784424, -0.5798535943031311]"
:japanese_service_charge_button:,"[-0.03644711524248123, 0.18550924956798553, -0.6769664287567139, 0.27474626898765564, -0.5632965564727783, 0.41351187229156494, -0.18688331544399261, -0.11863899230957031, -0.201657235622406, -0.3027177155017853, -0.467655748128891, -0.12549768388271332, 0.3996221721172333, -0.3722060024738312, 0.8886157870292664, -0.15777112543582916, 0.09011800587177277, 0.5032076239585876, 0.9715174436569214, -0.1452862173318863, -0.7943419218063354, -0.1873515248298645, 0.027326736599206924, -0.8233476877212524, 0.8963388204574585, -0.9916273355484009, 0.8732777237892151, 0.7996933460235596, -0.44644591212272644, 0.4894586503505707, 0.31242141127586365, -0.46664169430732727, 0.7542108297348022, 0.12887506186962128, 0.9484896659851074, 0.5257880687713623, 0.9224352836608887, -0.4309733808040619, 0.9858720898628235, -0.3432391881942749, 0.03410691022872925, 0.8794140815734863, -0.31535616517066956, 0.657084047794342, -0.142019122838974, 0.8534408807754517, -0.3337317109107971, 0.07791838049888611, 0.41164112091064453, -0.3653469383716583]"
:japanese_application_button:,"[-0.6973304748535156, 0.9044199585914612, 0.8149327635765076, 0.2374609112739563, 0.7953178882598877, 0.3577606678009033, 0.4920043349266052, 0.3635469973087311, 0.5345233678817749, -0.8754910826683044, -0.1553734987974167, -0.22802427411079407, 0.41831156611442566, 0.3941185474395752, -0.4077540338039398, -0.6323025226593018, 0.6699219346046448, -0.399387389421463, 0.708598256111145, 0.13237741589546204, -0.9672321081161499, 0.46132808923721313, 0.48049378395080566, -0.9237922430038452, -0.03440024331212044, -0.37720945477485657, 0.9635022878646851, -0.29994121193885803, 0.35182538628578186, -0.8366640210151672, -0.7207112312316895, -0.9389439821243286, -0.5342002511024475, -0.7392787933349609, -0.5285765528678894, 0.13547813892364502, 0.4957510232925415, 0.7592706084251404, -0.013508565723896027, 0.6694626212120056, -0.9609073400497437, -0.019958268851041794, 0.44310593605041504, -0.9332159757614136, -0.3034001290798187, -0.7947564721107483, 0.5487946271896362, -0.2916489541530609, 0.16080880165100098, -0.901696503162384]"
:vs_button:,"[0.6595993638038635, -0.6139429807662964, 0.37125709652900696, 0.3809816539287567, 0.07834333181381226, -0.5238432884216309, 0.41769227385520935, -0.304778516292572, -0.4240613877773285, 0.7798094749450684, -0.8694846630096436, 0.2908545732498169, 0.796997606754303, -0.9013871550559998, 0.0022934642620384693, 0.13614369928836823, 0.08443941920995712, 0.13816501200199127, 0.09586793184280396, 0.44071605801582336, 0.3148328959941864, -0.26071688532829285, -0.8913772106170654, -0.8758345246315002, -0.4665354788303375, 0.77178955078125, 0.7987067103385925, -0.6612610220909119, 0.8584627509117126, -0.443954735994339, 0.3074626922607422, -0.1203685998916626, 0.8203189969062805, -0.9883660078048706, 0.9660105109214783, -0.3557825982570648, -0.3222407102584839, -0.37139371037483215, -0.1959751695394516, -0.537936806678772, 0.57392817735672, -0.25412532687187195, -0.12007147073745728, 0.30080267786979675, 0.08562756329774857, -0.3932768702507019, 0.9511296153068542, 0.06768939644098282, 0.13523699343204498, 0.9376564621925354]"
:construction_worker_dark_skin_tone:,"[-0.9584177732467651, -0.6626123189926147, -0.6434943675994873, 0.8605305552482605, -0.3188802897930145, 0.6402758955955505, -0.6873554587364197, 0.6144000291824341, -0.9747735261917114, 0.22157424688339233, -0.32721415162086487, -0.0035071345046162605, 0.8814772367477417, 0.9028473496437073, -0.17503853142261505, -0.061020176857709885, -0.3675691485404968, -0.22072656452655792, -0.7640962600708008, -0.6250094771385193, -0.835981011390686, -0.7666375637054443, -0.7592268586158752, 0.991245448589325, -0.6739064455032349, 0.10003462433815002, 0.820961594581604, -0.6295549869537354, -0.040802642703056335, 0.6520456075668335, -0.9782480597496033, 0.3152434527873993, 0.6605312824249268, 0.7540779113769531, 0.49738794565200806, -0.9204112887382507, -0.06760668754577637, -0.4617689251899719, -0.30372169613838196, 0.6452138423919678, -0.2962415814399719, -0.773948609828949, 0.49520742893218994, -0.5910623073577881, 0.6706085205078125, -0.817540168762207, 0.038838326930999756, -0.5674203634262085, -0.8417695760726929, -0.3721293807029724]"
:person_swimming_light_skin_tone:,"[-0.6435030102729797, -0.33988407254219055, -0.69880211353302, -0.8073198795318604, 0.7799203395843506, -0.3141147494316101, 0.2816520631313324, -0.03124929964542389, -0.9536787867546082, -0.8206653594970703, -0.6078296899795532, -0.021048329770565033, -0.5541566014289856, -0.15369313955307007, -0.08668388426303864, 0.8951579928398132, 0.8143873810768127, -0.8175346255302429, 0.8627786040306091, -0.750248908996582, -0.8228379487991333, 0.1316138356924057, 0.7529503703117371, -0.7307952642440796, 0.21278704702854156, 0.9215201735496521, 0.5775808095932007, 0.3819458782672882, -0.36049148440361023, 0.009350082837045193, -0.7512897849082947, -0.3352283239364624, 0.6212363243103027, -0.6083388328552246, 0.32962849736213684, -0.7013925313949585, -0.8734963536262512, 0.20949730277061462, -0.22415849566459656, -0.10024817287921906, 0.8269389867782593, 0.982761561870575, -0.2030871957540512, 0.016215460374951363, 0.19990330934524536, -0.023645391687750816, 0.8673168420791626, -0.4000343084335327, -0.2907693684101105, -0.045512810349464417]"
:person_surfing_medium-light_skin_tone:,"[-0.7942413687705994, 0.021101035177707672, 0.5095078945159912, 0.26319023966789246, 0.938859760761261, 0.9839017987251282, -0.08419261872768402, 0.3205272853374481, 0.10017302632331848, 0.6124022006988525, -0.8010647296905518, 0.11134535819292068, 0.872891366481781, 0.48278045654296875, -0.8900576829910278, -0.4287216365337372, 0.7644423842430115, 0.9136543273925781, -0.2151622474193573, -0.7909214496612549, 0.6216540336608887, -0.45280250906944275, -0.1351882666349411, 0.0037365611642599106, -0.29089197516441345, -0.37750986218452454, -0.7449920773506165, 0.09308315068483353, 0.852434515953064, -0.2544180750846863, -0.6876822710037231, -0.23280058801174164, 0.1532844752073288, 0.2827634811401367, -0.3771129250526428, 0.42583906650543213, -0.24088600277900696, 0.901970386505127, -0.43985962867736816, -0.9028607606887817, 0.8643008470535278, 0.25767120718955994, -0.33501359820365906, -0.13298942148685455, -0.9389623403549194, -0.3564288914203644, 0.6726466417312622, 0.1431364119052887, 0.26032888889312744, -0.6794430613517761]"
:horse_racing_dark_skin_tone:,"[-0.9471603631973267, -0.26203450560569763, -0.001519948709756136, -0.2942086160182953, 0.44336315989494324, -0.5398396253585815, 0.5835555791854858, -0.9391312599182129, -0.8068320155143738, -0.8725969791412354, -0.9364554286003113, -0.7039399743080139, 0.9005889296531677, -0.6712461113929749, -0.734544038772583, 0.03359843045473099, -0.7417217493057251, -0.6132314801216125, -0.6547495722770691, -0.8280476331710815, 0.6178980469703674, -0.9975401163101196, 0.5130429863929749, 0.5916253328323364, 0.8549916744232178, -0.580941379070282, 0.14972981810569763, 0.24100732803344727, -0.3699694871902466, -0.2215205430984497, 0.8509976863861084, 0.1833883672952652, 0.023287400603294373, 0.9035431742668152, 0.1555301994085312, 0.3275979161262512, -0.6984905004501343, 0.9224609136581421, -0.30043894052505493, -0.15920528769493103, -0.7940556406974792, -0.611913800239563, 0.9238427877426147, -0.2957025468349457, 0.44551795721054077, 0.47324058413505554, 0.3532661199569702, -0.7336088418960571, -0.46862852573394775, -0.504132866859436]"
:computer_disk:,"[-0.031747572124004364, -0.48399022221565247, 0.05590983107686043, 0.7674218416213989, 0.7630215287208557, -0.8946390748023987, -0.32475441694259644, 0.7123260498046875, -0.8771312832832336, 0.6726324558258057, 0.20464648306369781, 0.6392683982849121, -0.03585995361208916, -0.5561910271644592, 0.8571765422821045, 0.6327202916145325, -0.6368620991706848, -0.19276559352874756, -0.14743757247924805, -0.42274710536003113, 0.49794888496398926, 0.1818889081478119, 0.29558730125427246, -0.10564780235290527, -0.34086865186691284, -0.5015537738800049, -0.030615603551268578, 0.3264602720737457, -0.3795696794986725, -0.4808709919452667, -0.20403791964054108, 0.9368233680725098, 0.16387678682804108, -0.7909729480743408, -0.7866235971450806, 0.9611725807189941, -0.10250086337327957, -0.20351684093475342, 0.5109654664993286, 0.9995179772377014, 0.5011581778526306, 0.27780407667160034, 0.8188026547431946, -0.7784317135810852, -0.21085871756076813, -0.8242491483688354, 0.7882481217384338, 0.4298229217529297, 0.20035184919834137, -0.342754602432251]"
:fountain:,"[-0.9372180700302124, -0.992111086845398, 0.8415456414222717, 0.9678608775138855, -0.6225054860115051, -0.1205206885933876, 0.6358596086502075, -0.027579596266150475, 0.2264498770236969, 0.08469371497631073, 0.4927380383014679, -0.6130520105361938, 0.06622146815061569, 0.6993589401245117, -0.830612063407898, -0.7271247506141663, 0.11617514491081238, 0.19622178375720978, -0.7253961563110352, -0.7226159572601318, 0.8076321482658386, 0.34470781683921814, 0.404888391494751, -0.30222687125205994, -0.025701483711600304, 0.8014386892318726, 0.02408193238079548, 0.7543883323669434, -0.9560405611991882, -0.23373004794120789, 0.1654965579509735, 0.15316568315029144, -0.48798418045043945, -0.3612322211265564, -0.653483510017395, -0.4672899842262268, 0.9748887419700623, 0.5088865756988525, 0.025074340403079987, 0.8619328141212463, 0.554853081703186, 0.21005895733833313, 0.9727427363395691, -0.018563654273748398, -0.27471381425857544, 0.40104398131370544, -0.20283174514770508, 0.38279715180397034, -0.01305624283850193, 0.43704840540885925]"
:person_gesturing_ok_medium-dark_skin_tone:,"[-0.20479269325733185, -0.5583280324935913, -0.24585814774036407, 0.3685159385204315, 0.9928264617919922, 0.6433740854263306, -0.42316582798957825, 0.10743968933820724, 0.46926817297935486, -0.23451799154281616, -0.5069736242294312, -0.31038451194763184, 0.6241915225982666, 0.16461500525474548, -0.8634425401687622, 0.5205520391464233, 0.13266527652740479, 0.06226680055260658, -0.013447599485516548, -0.06084970384836197, -0.3705284297466278, 0.39799949526786804, 0.2177615612745285, 0.04609634354710579, 0.03024706430733204, 0.19888101518154144, 0.4595808982849121, 0.05591040104627609, 0.685364305973053, -0.5981613397598267, 0.4091171324253082, -0.30259671807289124, -0.614580512046814, 0.8405855894088745, -0.8352448344230652, -0.23255665600299835, -0.7159624099731445, -0.12041657418012619, 0.29454559087753296, -0.5258132815361023, -0.3324170708656311, 0.19728286564350128, 0.810767650604248, -0.4522474408149719, 0.32628604769706726, 0.6611171960830688, -0.5194475054740906, 0.6136811375617981, -0.7482795119285583, -0.6459145545959473]"
:raised_hand_medium_skin_tone:,"[0.43680867552757263, 0.22197993099689484, 0.5505046248435974, -0.5730003714561462, -0.5808992385864258, -0.4618794322013855, -0.9759489893913269, 0.7572177052497864, -0.4327806830406189, -0.8151909112930298, -0.8844621181488037, 0.9233083724975586, -0.9944881200790405, -0.3731305003166199, -0.019363967701792717, 0.3905850350856781, -0.25270217657089233, -0.2536930441856384, 0.45087930560112, -0.3295859694480896, 0.010831432417035103, 0.9287057518959045, 0.7516137361526489, 0.09443787485361099, -0.3417836129665375, 0.7361637949943542, 0.4426916241645813, -0.8960131406784058, 0.518280029296875, 0.625623881816864, 0.4823712706565857, -0.24962586164474487, -0.9599779844284058, -0.5273463726043701, -0.41411036252975464, -0.44980770349502563, -0.8662506937980652, 0.24882696568965912, 0.3790588974952698, -0.5734970569610596, -0.7725085616111755, -0.051187608391046524, -0.09432067722082138, -0.4436887800693512, -0.7559208869934082, -0.9596462249755859, 0.08084844052791595, 0.9253808856010437, -0.5865201950073242, 0.08749786764383316]"
:large_orange_diamond:,"[0.9906918406486511, 0.5694051384925842, 0.8407273888587952, 0.5348604917526245, 0.6585326194763184, 0.39596256613731384, -0.2308502346277237, 0.6201608777046204, 0.7997366786003113, -0.9390486478805542, 0.3652024567127228, -0.8647229671478271, 0.13579818606376648, 0.47708797454833984, 0.8740670084953308, 0.49494820833206177, -0.7800275683403015, -0.49275079369544983, 0.12012093514204025, -0.2912901043891907, -0.04064987599849701, 0.9302626252174377, -0.7555897831916809, 0.3054784834384918, 0.5693398714065552, 0.6532064080238342, 0.32419848442077637, -0.7410730719566345, -0.6381641626358032, -0.626965343952179, -0.17013448476791382, -0.646929144859314, 0.2338537573814392, -0.72548508644104, -0.7037013173103333, 0.8198735117912292, -0.6254088282585144, -0.7527527809143066, -0.14209526777267456, 0.20091687142848969, 0.13874614238739014, -0.537783145904541, 0.8465144634246826, 0.7839034199714661, -0.9054511189460754, -0.6236020922660828, 0.6002823114395142, -0.799558699131012, -0.9778996706008911, 0.2788943946361542]"
